Team1,Score,Team2,Competition,Map,Date,Page,Team 1 Score,Team 2 Score,Winning Team,Losing Team,Margin,Total Rounds,Game Type
NoChance,16-10,Virtus.pro,LOOT.BETSeason2,Train,2019-04-08,53,16,10,NoChance,Virtus.pro,6,26,16
NoChance,9-16 ,Virtus.pro,LOOT.BETSeason2,Mirage,2019-04-08,53,9,16,Virtus.pro,NoChance,7,25,16
NoChance,16-13,Virtus.pro,LOOT.BETSeason2,Vertigo,2019-04-08,53,16,13,NoChance,Virtus.pro,3,29,16
forZe,16-13,Ancient,LOOT.BETHotShotSeriesSeason2,Train,2019-04-08,53,16,13,forZe,Ancient,3,29,16
forZe,16-9 ,Ancient,LOOT.BETHotShotSeriesSeason2,Inferno,2019-04-08,53,16,9,forZe,Ancient,7,25,16
ex-3DMAX,16-7 ,Akopalipsa,LOOT.BETHotShotSeriesSeason2,Mirage,2019-04-08,53,16,7,ex-3DMAX,Akopalipsa,9,23,16
ex-3DMAX,16-7 ,Akopalipsa,LOOT.BETHotShotSeriesSeason2,Inferno,2019-04-08,53,16,7,ex-3DMAX,Akopalipsa,9,23,16
XCN,7-16 ,AlterEgo,PlaytoniaFirstShot2019,Default,2019-04-08,53,7,16,AlterEgo,XCN,9,23,16
XCN,16-12,AlterEgo,PlaytoniaFirstShot2019,Mirage,2019-04-08,53,16,12,XCN,AlterEgo,4,28,16
XCN,16-7 ,AlterEgo,PlaytoniaFirstShot2019,Dust2,2019-04-08,53,16,7,XCN,AlterEgo,9,23,16
Nemiga,16-9 ,Chaos,LOOT.BETSeason2,Overpass,2019-04-08,53,16,9,Nemiga,Chaos,7,25,16
Nemiga,14-16,Chaos,LOOT.BETSeason2,Inferno,2019-04-08,53,14,16,Chaos,Nemiga,2,30,16
Nemiga,14-16,Chaos,LOOT.BETSeason2,Dust2,2019-04-08,53,14,16,Chaos,Nemiga,2,30,16
MARKandLARRY,16-14,TRIDENT,ESEAMDLSeason30AustraliaRelegation,Nuke,2019-04-08,53,16,14,MARKandLARRY,TRIDENT,2,30,16
MARKandLARRY,16-5 ,TRIDENT,ESEAMDLSeason30AustraliaRelegation,Mirage,2019-04-08,53,16,5,MARKandLARRY,TRIDENT,11,21,16
BigFrames,11-16,BLITZKRIEG,ESEAAdvancedSeason30NorthAmerica,Mirage,2019-04-08,53,11,16,BLITZKRIEG,BigFrames,5,27,16
BigFrames,11-16,BLITZKRIEG,ESEAAdvancedSeason30NorthAmerica,Dust2,2019-04-08,53,11,16,BLITZKRIEG,BigFrames,5,27,16
Endpoint,8-16 ,ex-Fragsters,LOOT.BETHotShotSeriesSeason2,Inferno,2019-04-08,53,8,16,ex-Fragsters,Endpoint,8,24,16
Endpoint,16-13,ex-Fragsters,LOOT.BETHotShotSeriesSeason2,Train,2019-04-08,53,16,13,Endpoint,ex-Fragsters,3,29,16
Endpoint,16-12,ex-Fragsters,LOOT.BETHotShotSeriesSeason2,Mirage,2019-04-08,53,16,12,Endpoint,ex-Fragsters,4,28,16
pro100,16-10,Giants,LOOT.BETHotShotSeriesSeason2,Inferno,2019-04-08,53,16,10,pro100,Giants,6,26,16
pro100,14-16,Giants,LOOT.BETHotShotSeriesSeason2,Vertigo,2019-04-08,53,14,16,Giants,pro100,2,30,16
pro100,16-19,Giants,LOOT.BETHotShotSeriesSeason2,Nuke,2019-04-08,53,16,19,Giants,pro100,3,35,19
Winstrike,13-16,Sharks,LOOT.BETSeason2,Dust2,2019-04-08,53,13,16,Sharks,Winstrike,3,29,16
Winstrike,16-12,Sharks,LOOT.BETSeason2,Nuke,2019-04-08,53,16,12,Winstrike,Sharks,4,28,16
Winstrike,17-19,Sharks,LOOT.BETSeason2,Train,2019-04-08,53,17,19,Sharks,Winstrike,2,36,19
Windigo,16-5 ,Valiance,DreamHackOpenTours2019EuropeClosedQualifier,Nuke,2019-04-07,53,16,5,Windigo,Valiance,11,21,16
Windigo,8-16 ,Valiance,DreamHackOpenTours2019EuropeClosedQualifier,Dust2,2019-04-07,53,8,16,Valiance,Windigo,8,24,16
Windigo,16-14,Valiance,DreamHackOpenTours2019EuropeClosedQualifier,Mirage,2019-04-07,53,16,14,Windigo,Valiance,2,30,16
Ancient,11-16,ex-Fragsters,LOOT.BETHotShotSeriesSeason2,Nuke,2019-04-07,53,11,16,ex-Fragsters,Ancient,5,27,16
Ancient,16-2 ,ex-Fragsters,LOOT.BETHotShotSeriesSeason2,Train,2019-04-07,53,16,2,Ancient,ex-Fragsters,14,18,16
Ancient,16-4 ,ex-Fragsters,LOOT.BETHotShotSeriesSeason2,Mirage,2019-04-07,53,16,4,Ancient,ex-Fragsters,12,20,16
pro100,12-16,HAVU,ESEAAdvancedSeason30Europe,Dust2,2019-04-07,53,12,16,HAVU,pro100,4,28,16
pro100,17-19,HAVU,ESEAAdvancedSeason30Europe,Inferno,2019-04-07,53,17,19,HAVU,pro100,2,36,19
Giants,16-6 ,Akopalipsa,LOOT.BETHotShotSeriesSeason2,Dust2,2019-04-07,53,16,6,Giants,Akopalipsa,10,22,16
Giants,12-16,Akopalipsa,LOOT.BETHotShotSeriesSeason2,Inferno,2019-04-07,53,12,16,Akopalipsa,Giants,4,28,16
Giants,14-16,Akopalipsa,LOOT.BETHotShotSeriesSeason2,Nuke,2019-04-07,53,14,16,Akopalipsa,Giants,2,30,16
ATMOS,19-15,Salamander,ESEAAdvancedSeason30Europe,Inferno,2019-04-07,53,19,15,ATMOS,Salamander,4,34,19
ATMOS,19-15,Salamander,ESEAAdvancedSeason30Europe,Dust2,2019-04-07,53,19,15,ATMOS,Salamander,4,34,19
PACT,16-8 ,Epsilon,GoodGameLeague2019Qualifier2Swarzedz,Inferno,2019-04-07,53,16,8,PACT,Epsilon,8,24,16
PACT,8-16 ,Epsilon,GoodGameLeague2019Qualifier2Swarzedz,Mirage,2019-04-07,53,8,16,Epsilon,PACT,8,24,16
PACT,17-19,Epsilon,GoodGameLeague2019Qualifier2Swarzedz,Cache,2019-04-07,53,17,19,Epsilon,PACT,2,36,19
ex-3DMAX,11-16,pro100,LOOT.BETHotShotSeriesSeason2,Overpass,2019-04-07,53,11,16,pro100,ex-3DMAX,5,27,16
ex-3DMAX,16-12,pro100,LOOT.BETHotShotSeriesSeason2,Inferno,2019-04-07,53,16,12,ex-3DMAX,pro100,4,28,16
ex-3DMAX,16-14,pro100,LOOT.BETHotShotSeriesSeason2,Nuke,2019-04-07,53,16,14,ex-3DMAX,pro100,2,30,16
AGO,16-13,Valiance,DreamHackOpenTours2019EuropeClosedQualifier,Inferno,2019-04-07,53,16,13,AGO,Valiance,3,29,16
AGO,7-16 ,Valiance,DreamHackOpenTours2019EuropeClosedQualifier,Nuke,2019-04-07,53,7,16,Valiance,AGO,9,23,16
AGO,9-16 ,Valiance,DreamHackOpenTours2019EuropeClosedQualifier,Train,2019-04-07,53,9,16,Valiance,AGO,7,25,16
devils.one,16-12,Windigo,DreamHackOpenTours2019EuropeClosedQualifier,Nuke,2019-04-07,53,16,12,devils.one,Windigo,4,28,16
devils.one,13-16,Windigo,DreamHackOpenTours2019EuropeClosedQualifier,Overpass,2019-04-07,53,13,16,Windigo,devils.one,3,29,16
devils.one,14-16,Windigo,DreamHackOpenTours2019EuropeClosedQualifier,Mirage,2019-04-07,53,14,16,Windigo,devils.one,2,30,16
MVPPK,16-3 ,AlphaRed,CobxMasters,Inferno,2019-04-07,53,16,3,MVPPK,AlphaRed,13,19,16
MVPPK,19-17,AlphaRed,CobxMasters,Mirage,2019-04-07,53,19,17,MVPPK,AlphaRed,2,36,19
forZe,16-11,Endpoint,LOOT.BETHotShotSeriesSeason2,Inferno,2019-04-07,53,16,11,forZe,Endpoint,5,27,16
forZe,16-8 ,Endpoint,LOOT.BETHotShotSeriesSeason2,Nuke,2019-04-07,53,16,8,forZe,Endpoint,8,24,16
Epsilon,16-11,MovistarRiders,GoodGameLeague2019Qualifier2Swarzedz,Mirage,2019-04-07,53,16,11,Epsilon,MovistarRiders,5,27,16
Epsilon,10-16,MovistarRiders,GoodGameLeague2019Qualifier2Swarzedz,Overpass,2019-04-07,53,10,16,MovistarRiders,Epsilon,6,26,16
Epsilon,16-13,MovistarRiders,GoodGameLeague2019Qualifier2Swarzedz,Train,2019-04-07,53,16,13,Epsilon,MovistarRiders,3,29,16
HAVU,16-8 ,Tricked,CS.MoneyPremierbyEM,Dust2,2019-04-07,53,16,8,HAVU,Tricked,8,24,16
HAVU,16-6 ,Tricked,CS.MoneyPremierbyEM,Nuke,2019-04-07,53,16,6,HAVU,Tricked,10,22,16
ex-Caladrius,16-19,Miscreant,ESEAMDLSeason30AustraliaRelegation,Inferno,2019-04-07,53,16,19,Miscreant,ex-Caladrius,3,35,19
ex-Caladrius,16-8 ,Miscreant,ESEAMDLSeason30AustraliaRelegation,Mirage,2019-04-07,53,16,8,ex-Caladrius,Miscreant,8,24,16
ex-Caladrius,25-28,Miscreant,ESEAMDLSeason30AustraliaRelegation,Train,2019-04-07,53,25,28,Miscreant,ex-Caladrius,3,53,28
Valiance,22-20,Unique,DreamHackOpenTours2019EuropeClosedQualifier,Inferno,2019-04-07,53,22,20,Valiance,Unique,2,42,22
Valiance,6-16 ,Unique,DreamHackOpenTours2019EuropeClosedQualifier,Mirage,2019-04-07,53,6,16,Unique,Valiance,10,22,16
Valiance,16-7 ,Unique,DreamHackOpenTours2019EuropeClosedQualifier,Train,2019-04-07,53,16,7,Valiance,Unique,9,23,16
NatusVincere,16-13,fnatic,StarSeriesi-LeagueSeason7,Mirage,2019-04-07,53,16,13,NatusVincere,fnatic,3,29,16
NatusVincere,16-11,fnatic,StarSeriesi-LeagueSeason7,Dust2,2019-04-07,53,16,11,NatusVincere,fnatic,5,27,16
NatusVincere,16-10,fnatic,StarSeriesi-LeagueSeason7,Inferno,2019-04-07,53,16,10,NatusVincere,fnatic,6,26,16
Windigo,16-11,LyngbyVikings,DreamHackOpenTours2019EuropeClosedQualifier,Nuke,2019-04-07,53,16,11,Windigo,LyngbyVikings,5,27,16
Windigo,16-12,LyngbyVikings,DreamHackOpenTours2019EuropeClosedQualifier,Dust2,2019-04-07,53,16,12,Windigo,LyngbyVikings,4,28,16
AGO,16-8 ,Mock-it,DreamHackOpenTours2019EuropeClosedQualifier,Inferno,2019-04-07,53,16,8,AGO,Mock-it,8,24,16
AGO,16-13,Mock-it,DreamHackOpenTours2019EuropeClosedQualifier,Overpass,2019-04-07,53,16,13,AGO,Mock-it,3,29,16
devils.one,16-14,ex-Fragsters,DreamHackOpenTours2019EuropeClosedQualifier,Nuke,2019-04-07,53,16,14,devils.one,ex-Fragsters,2,30,16
devils.one,16-6 ,ex-Fragsters,DreamHackOpenTours2019EuropeClosedQualifier,Train,2019-04-07,53,16,6,devils.one,ex-Fragsters,10,22,16
PACT,16-11,OESU,GoodGameLeague2019Qualifier2Swarzedz,Inferno,2019-04-07,53,16,11,PACT,OESU,5,27,16
PACT,12-16,OESU,GoodGameLeague2019Qualifier2Swarzedz,Mirage,2019-04-07,53,12,16,OESU,PACT,4,28,16
PACT,16-9 ,OESU,GoodGameLeague2019Qualifier2Swarzedz,Nuke,2019-04-07,53,16,9,PACT,OESU,7,25,16
R!OT,11-16,AstralInfluence,IEMSydney2019OceaniaOpenQualifier2,Inferno,2019-04-07,53,11,16,AstralInfluence,R!OT,5,27,16
R!OT,16-5 ,AstralInfluence,IEMSydney2019OceaniaOpenQualifier2,Mirage,2019-04-07,53,16,5,R!OT,AstralInfluence,11,21,16
R!OT,14-16,AstralInfluence,IEMSydney2019OceaniaOpenQualifier2,Train,2019-04-07,53,14,16,AstralInfluence,R!OT,2,30,16
WesternTitans,22-20,EasternGiants,ShowmatchCS:GO,vtg,2019-04-07,53,22,20,WesternTitans,EasternGiants,2,42,22
GANGNAM_STYL,10-16,Control,IEMSydney2019OceaniaOpenQualifier2,Dust2,2019-04-07,53,10,16,Control,GANGNAM_STYL,6,26,16
GANGNAM_STYL,8-16 ,Control,IEMSydney2019OceaniaOpenQualifier2,Overpass,2019-04-07,53,8,16,Control,GANGNAM_STYL,8,24,16
HaFiÐ,16-14,VANTA,TuddinnSpring2019LANFinals,Mirage,2019-04-07,53,16,14,HaFiÐ,VANTA,2,30,16
HaFiÐ,16-12,VANTA,TuddinnSpring2019LANFinals,Train,2019-04-07,53,16,12,HaFiÐ,VANTA,4,28,16
Syman,10-16,Unique,DreamHackOpenTours2019EuropeOpenQualifier,inf,2019-04-06,53,10,16,Unique,Syman,6,26,16
ALTERNATEaTTaX,7-16 ,Sprout,ESLMeisterschaftSpring2019Finals,Dust2,2019-04-06,53,7,16,Sprout,ALTERNATEaTTaX,9,23,16
ALTERNATEaTTaX,16-11,Sprout,ESLMeisterschaftSpring2019Finals,Cache,2019-04-06,53,16,11,ALTERNATEaTTaX,Sprout,5,27,16
ALTERNATEaTTaX,16-14,Sprout,ESLMeisterschaftSpring2019Finals,Train,2019-04-06,53,16,14,ALTERNATEaTTaX,Sprout,2,30,16
Mock-it,16-14,DefyingGravity,DreamHackOpenTours2019EuropeOpenQualifier,inf,2019-04-06,53,16,14,Mock-it,DefyingGravity,2,30,16
LyngbyVikings,16-13,eXtatus,DreamHackOpenTours2019EuropeOpenQualifier,nuke,2019-04-06,53,16,13,LyngbyVikings,eXtatus,3,29,16
Ambush,12-16,ex-Fragsters,DreamHackOpenTours2019EuropeOpenQualifier,inf,2019-04-06,53,12,16,ex-Fragsters,Ambush,4,28,16
HoP,22-25,Unique,DreamHackOpenTours2019EuropeOpenQualifier,mrg,2019-04-06,53,22,25,Unique,HoP,3,47,25
chebran,16-7 ,MAXISAUCISSE,DreamHackOpenTours2019FranceQualifier,Nuke,2019-04-06,53,16,7,chebran,MAXISAUCISSE,9,23,16
chebran,16-10,MAXISAUCISSE,DreamHackOpenTours2019FranceQualifier,Inferno,2019-04-06,53,16,10,chebran,MAXISAUCISSE,6,26,16
Ancient,9-16,eXtatus,DreamHackOpenTours2019EuropeOpenQualifier,mrg,2019-04-06,53,9,16,eXtatus,Ancient,7,25,16
ex-Fragsters,16-5,Brute,DreamHackOpenTours2019EuropeOpenQualifier,nuke,2019-04-06,53,16,5,ex-Fragsters,Brute,11,21,16
Nova,12-16,DefyingGravity,DreamHackOpenTours2019EuropeOpenQualifier,d2,2019-04-06,53,12,16,DefyingGravity,Nova,4,28,16
GamerLegion,9-16,Ambush,DreamHackOpenTours2019EuropeOpenQualifier,ovp,2019-04-06,53,9,16,Ambush,GamerLegion,7,25,16
Syman,16-7,FASTLOSE,DreamHackOpenTours2019EuropeOpenQualifier,trn,2019-04-06,53,16,7,Syman,FASTLOSE,9,23,16
LyngbyVikings,16-10,egern,DreamHackOpenTours2019EuropeOpenQualifier,nuke,2019-04-06,53,16,10,LyngbyVikings,egern,6,26,16
HOLLYWOOD,12-16,Mock-it,DreamHackOpenTours2019EuropeOpenQualifier,mrg,2019-04-06,53,12,16,Mock-it,HOLLYWOOD,4,28,16
Akopalipsa,5-16 ,MovistarRiders,GoodGameLeague2019Qualifier2Swarzedz,Mirage,2019-04-06,53,5,16,MovistarRiders,Akopalipsa,11,21,16
Akopalipsa,16-19,MovistarRiders,GoodGameLeague2019Qualifier2Swarzedz,Inferno,2019-04-06,53,16,19,MovistarRiders,Akopalipsa,3,35,19
TheDice,14-16,MAXISAUCISSE,DreamHackOpenTours2019FranceQualifier,inf,2019-04-06,53,14,16,MAXISAUCISSE,TheDice,2,30,16
chebran,16-11,JUNCK,DreamHackOpenTours2019FranceQualifier,d2,2019-04-06,53,16,11,chebran,JUNCK,5,27,16
average25iqbutheadshots,7-16 ,OESU,GoodGameLeague2019Qualifier2Swarzedz,Mirage,2019-04-06,53,7,16,OESU,average25iqbutheadshots,9,23,16
average25iqbutheadshots,11-16,OESU,GoodGameLeague2019Qualifier2Swarzedz,Cache,2019-04-06,53,11,16,OESU,average25iqbutheadshots,5,27,16
x-kom,7-16 ,SJ,LOOT.BETSeason2,Mirage,2019-04-06,53,7,16,SJ,x-kom,9,23,16
x-kom,11-16,SJ,LOOT.BETSeason2,Train,2019-04-06,53,11,16,SJ,x-kom,5,27,16
NRG,17-19,fnatic,StarSeriesi-LeagueSeason7,Cache,2019-04-06,53,17,19,fnatic,NRG,2,36,19
NRG,17-19,fnatic,StarSeriesi-LeagueSeason7,Overpass,2019-04-06,53,17,19,fnatic,NRG,2,36,19
Grayhound,11-16,AlphaRed,CobxMasters,Mirage,2019-04-06,53,11,16,AlphaRed,Grayhound,5,27,16
Grayhound,10-16,AlphaRed,CobxMasters,Overpass,2019-04-06,53,10,16,AlphaRed,Grayhound,6,26,16
MovistarRiders,16-8,MAJESTY,GoodGameLeague2019Qualifier2Swarzedz,inf,2019-04-06,53,16,8,MovistarRiders,MAJESTY,8,24,16
OESU,16-10,PolbitPogon,GoodGameLeague2019Qualifier2Swarzedz,trn,2019-04-06,53,16,10,OESU,PolbitPogon,6,26,16
Sprout,16-9 ,expert,ESLMeisterschaftSpring2019Finals,Mirage,2019-04-06,53,16,9,Sprout,expert,7,25,16
Sprout,16-7 ,expert,ESLMeisterschaftSpring2019Finals,Train,2019-04-06,53,16,7,Sprout,expert,9,23,16
Akopalipsa,14-16,PACT,GoodGameLeague2019Qualifier2Swarzedz,d2,2019-04-06,53,14,16,PACT,Akopalipsa,2,30,16
Epsilon,16-11,average25iqbutheadshots,GoodGameLeague2019Qualifier2Swarzedz,mrg,2019-04-06,53,16,11,Epsilon,average25iqbutheadshots,5,27,16
Jade,8-16 ,Surge,ESEAMDLSeason30AustraliaRelegation,Train,2019-04-06,53,8,16,Surge,Jade,8,24,16
Jade,16-4 ,Surge,ESEAMDLSeason30AustraliaRelegation,Dust2,2019-04-06,53,16,4,Jade,Surge,12,20,16
Jade,16-5 ,Surge,ESEAMDLSeason30AustraliaRelegation,Mirage,2019-04-06,53,16,5,Jade,Surge,11,21,16
Renegades,5-16 ,NatusVincere,StarSeriesi-LeagueSeason7,Inferno,2019-04-06,53,5,16,NatusVincere,Renegades,11,21,16
Renegades,16-8 ,NatusVincere,StarSeriesi-LeagueSeason7,Mirage,2019-04-06,53,16,8,Renegades,NatusVincere,8,24,16
Renegades,4-16 ,NatusVincere,StarSeriesi-LeagueSeason7,Train,2019-04-06,53,4,16,NatusVincere,Renegades,12,20,16
MVPPK,16-4 ,BOOT-d[S],CobxMasters,Dust2,2019-04-06,53,16,4,MVPPK,BOOT-d[S],12,20,16
MVPPK,16-5 ,BOOT-d[S],CobxMasters,Nuke,2019-04-06,53,16,5,MVPPK,BOOT-d[S],11,21,16
average25iqbutheadshots,16-13,PolbitPogon,GoodGameLeague2019Qualifier2Swarzedz,inf,2019-04-06,53,16,13,average25iqbutheadshots,PolbitPogon,3,29,16
ALTERNATEaTTaX,16-0 ,Berzerk,ESLMeisterschaftSpring2019Finals,Overpass,2019-04-06,53,16,0,ALTERNATEaTTaX,Berzerk,16,16,16
ALTERNATEaTTaX,16-7 ,Berzerk,ESLMeisterschaftSpring2019Finals,Inferno,2019-04-06,53,16,7,ALTERNATEaTTaX,Berzerk,9,23,16
PACT,16-6,MAJESTY,GoodGameLeague2019Qualifier2Swarzedz,mrg,2019-04-06,53,16,6,PACT,MAJESTY,10,22,16
MovistarRiders,7-16,Akopalipsa,GoodGameLeague2019Qualifier2Swarzedz,inf,2019-04-06,53,7,16,Akopalipsa,MovistarRiders,9,23,16
Epsilon,16-5,OESU,GoodGameLeague2019Qualifier2Swarzedz,mrg,2019-04-06,53,16,5,Epsilon,OESU,11,21,16
NatusVincere,11-16,ENCE,StarSeriesi-LeagueSeason7,Train,2019-04-06,53,11,16,ENCE,NatusVincere,5,27,16
NatusVincere,16-12,ENCE,StarSeriesi-LeagueSeason7,Inferno,2019-04-06,53,16,12,NatusVincere,ENCE,4,28,16
NatusVincere,16-11,ENCE,StarSeriesi-LeagueSeason7,Overpass,2019-04-06,53,16,11,NatusVincere,ENCE,5,27,16
Signify,17-19,AlphaRed,CobxMasters,trn,2019-04-06,53,17,19,AlphaRed,Signify,2,36,19
Global,9-16,Grayhound,CobxMasters,inf,2019-04-05,53,9,16,Grayhound,Global,7,25,16
BOOT-d[S],13-16,Grayhound,CobxMasters,d2,2019-04-05,53,13,16,Grayhound,BOOT-d[S],3,29,16
Windigo,7-16 ,GamerLegion,LOOT.BETSeason2,Vertigo,2019-04-05,53,7,16,GamerLegion,Windigo,9,23,16
Windigo,14-16,GamerLegion,LOOT.BETSeason2,Overpass,2019-04-05,53,14,16,GamerLegion,Windigo,2,30,16
Global,9-16,BOOT-d[S],CobxMasters,d2,2019-04-05,53,9,16,BOOT-d[S],Global,7,25,16
MVPPK,16-11,Signify,CobxMasters,trn,2019-04-05,53,16,11,MVPPK,Signify,5,27,16
Renegades,16-11,NiP,StarSeriesi-LeagueSeason7,Mirage,2019-04-05,53,16,11,Renegades,NiP,5,27,16
Renegades,16-5 ,NiP,StarSeriesi-LeagueSeason7,Dust2,2019-04-05,53,16,5,Renegades,NiP,11,21,16
MVPPK,16-9,AlphaRed,CobxMasters,trn,2019-04-05,53,16,9,MVPPK,AlphaRed,7,25,16
AVANT,16-6 ,GroundZero,LPLProLeagueSeason1,Mirage,2019-04-05,53,16,6,AVANT,GroundZero,10,22,16
AVANT,19-15,GroundZero,LPLProLeagueSeason1,Train,2019-04-05,53,19,15,AVANT,GroundZero,4,34,19
fnatic,16-6 ,North,StarSeriesi-LeagueSeason7,Mirage,2019-04-05,53,16,6,fnatic,North,10,22,16
fnatic,10-16,North,StarSeriesi-LeagueSeason7,Nuke,2019-04-05,53,10,16,North,fnatic,6,26,16
fnatic,16-1 ,North,StarSeriesi-LeagueSeason7,Inferno,2019-04-05,53,16,1,fnatic,North,15,17,16
NRG,25-23,Vitality,StarSeriesi-LeagueSeason7,Overpass,2019-04-05,53,25,23,NRG,Vitality,2,48,25
NRG,16-11,Vitality,StarSeriesi-LeagueSeason7,Mirage,2019-04-05,53,16,11,NRG,Vitality,5,27,16
DETONA,11-16,W7M,ESEAOpenSeason30Brazil,Mirage,2019-04-05,53,11,16,W7M,DETONA,5,27,16
DETONA,13-16,W7M,ESEAOpenSeason30Brazil,Train,2019-04-05,53,13,16,W7M,DETONA,3,29,16
London,16-13,Endpoint,ESEAAdvancedSeason30Europe,Cache,2019-04-05,53,16,13,London,Endpoint,3,29,16
London,16-10,Endpoint,ESEAAdvancedSeason30Europe,Train,2019-04-05,53,16,10,London,Endpoint,6,26,16
Sharks,8-16 ,DreamEaters,LOOT.BETSeason2,Dust2,2019-04-04,53,8,16,DreamEaters,Sharks,8,24,16
Sharks,16-12,DreamEaters,LOOT.BETSeason2,Train,2019-04-04,53,16,12,Sharks,DreamEaters,4,28,16
Sharks,13-16,DreamEaters,LOOT.BETSeason2,Mirage,2019-04-04,53,13,16,DreamEaters,Sharks,3,29,16
x-kom,16-12,pro100,ESEAAdvancedSeason30Europe,Nuke,2019-04-04,53,16,12,x-kom,pro100,4,28,16
x-kom,7-16 ,pro100,ESEAAdvancedSeason30Europe,Inferno,2019-04-04,53,7,16,pro100,x-kom,9,23,16
x-kom,13-16,pro100,ESEAAdvancedSeason30Europe,Dust2,2019-04-04,53,13,16,pro100,x-kom,3,29,16
HAVU,16-8 ,CopenhagenFlames,ESEAAdvancedSeason30Europe,Cache,2019-04-04,53,16,8,HAVU,CopenhagenFlames,8,24,16
HAVU,16-14,CopenhagenFlames,ESEAAdvancedSeason30Europe,Nuke,2019-04-04,53,16,14,HAVU,CopenhagenFlames,2,30,16
MovistarRiders,14-16,Epsilon,ESEAMDLSeason30Europe,Inferno,2019-04-04,53,14,16,Epsilon,MovistarRiders,2,30,16
MovistarRiders,8-16 ,Epsilon,ESEAMDLSeason30Europe,Mirage,2019-04-04,53,8,16,Epsilon,MovistarRiders,8,24,16
Chaos,16-11,SJ,LOOT.BETSeason2,Train,2019-04-04,53,16,11,Chaos,SJ,5,27,16
Chaos,16-9 ,SJ,LOOT.BETSeason2,Inferno,2019-04-04,53,16,9,Chaos,SJ,7,25,16
Virtus.pro,10-16,Nemiga,LOOT.BETSeason2,Inferno,2019-04-04,53,10,16,Nemiga,Virtus.pro,6,26,16
Virtus.pro,8-16 ,Nemiga,LOOT.BETSeason2,Nuke,2019-04-04,53,8,16,Nemiga,Virtus.pro,8,24,16
Breakaway,2-16 ,Chiefs,ESLAustralia&NZChampionshipSeason8,Dust2,2019-04-04,53,2,16,Chiefs,Breakaway,14,18,16
Breakaway,7-16 ,Chiefs,ESLAustralia&NZChampionshipSeason8,Train,2019-04-04,53,7,16,Chiefs,Breakaway,9,23,16
Paradox,9-16 ,ORDER,ESLAustralia&NZChampionshipSeason8,Nuke,2019-04-04,54,9,16,ORDER,Paradox,7,25,16
Paradox,16-12,ORDER,ESLAustralia&NZChampionshipSeason8,Mirage,2019-04-04,54,16,12,Paradox,ORDER,4,28,16
Paradox,4-16 ,ORDER,ESLAustralia&NZChampionshipSeason8,Inferno,2019-04-04,54,4,16,ORDER,Paradox,12,20,16
TheQuest,8-16 ,BLITZKRIEG,ESEAAdvancedSeason30NorthAmerica,Cache,2019-04-04,54,8,16,BLITZKRIEG,TheQuest,8,24,16
TheQuest,16-11,BLITZKRIEG,ESEAAdvancedSeason30NorthAmerica,Inferno,2019-04-04,54,16,11,TheQuest,BLITZKRIEG,5,27,16
TheQuest,16-11,BLITZKRIEG,ESEAAdvancedSeason30NorthAmerica,Dust2,2019-04-04,54,16,11,TheQuest,BLITZKRIEG,5,27,16
ThunderLogic,6-16 ,Zone,ESEAAdvancedSeason30NorthAmerica,Overpass,2019-04-04,54,6,16,Zone,ThunderLogic,10,22,16
ThunderLogic,14-16,Zone,ESEAAdvancedSeason30NorthAmerica,Train,2019-04-04,54,14,16,Zone,ThunderLogic,2,30,16
NoChance,10-16,Epsilon,LOOT.BETSeason2,Dust2,2019-04-03,54,10,16,Epsilon,NoChance,6,26,16
NoChance,12-16,Epsilon,LOOT.BETSeason2,Mirage,2019-04-03,54,12,16,Epsilon,NoChance,4,28,16
AGO,16-8 ,Nordavind,LOOT.BETSeason2,Train,2019-04-03,54,16,8,AGO,Nordavind,8,24,16
AGO,5-16 ,Nordavind,LOOT.BETSeason2,Vertigo,2019-04-03,54,5,16,Nordavind,AGO,11,21,16
AGO,25-21,Nordavind,LOOT.BETSeason2,Inferno,2019-04-03,54,25,21,AGO,Nordavind,4,46,25
pro100,16-7,Epsilon,KalashnikovCupSeason2,inf,2019-04-03,54,16,7,pro100,Epsilon,9,23,16
North,16-12,FaZe,StarSeriesi-LeagueSeason7,Train,2019-04-03,54,16,12,North,FaZe,4,28,16
North,16-9 ,FaZe,StarSeriesi-LeagueSeason7,Dust2,2019-04-03,54,16,9,North,FaZe,7,25,16
Surge,16-7 ,Fighting4Freedom,ESLAustralia&NZChampionshipSeason8,Inferno,2019-04-03,54,16,7,Surge,Fighting4Freedom,9,23,16
Surge,13-16,Fighting4Freedom,ESLAustralia&NZChampionshipSeason8,Overpass,2019-04-03,54,13,16,Fighting4Freedom,Surge,3,29,16
Surge,10-16,Fighting4Freedom,ESLAustralia&NZChampionshipSeason8,Cache,2019-04-03,54,10,16,Fighting4Freedom,Surge,6,26,16
NRG,16-13,BIG,StarSeriesi-LeagueSeason7,Mirage,2019-04-03,54,16,13,NRG,BIG,3,29,16
NRG,16-4 ,BIG,StarSeriesi-LeagueSeason7,Cache,2019-04-03,54,16,4,NRG,BIG,12,20,16
NiP,12-16,Spirit,StarSeriesi-LeagueSeason7,Mirage,2019-04-03,54,12,16,Spirit,NiP,4,28,16
NiP,16-7 ,Spirit,StarSeriesi-LeagueSeason7,Dust2,2019-04-03,54,16,7,NiP,Spirit,9,23,16
